Date,HE,P/OP,Gen,RT_Busbar,RT_Hub,DA_Busbar,DA_Hub
2022-01-01,1,OP,0.0,60.36,59.995,58.032,57.679
2022-01-01,2,OP,0.0,58.136,58.136,60.56,60.242
2022-01-01,3,OP,0.0,60.427,59.958,57.497,57.397
2022-01-01,4,OP,0.0,66.687,65.837,58.376,58.286
2022-01-01,5,OP,0.0,66.094,65.153,60.473,60.3
2022-01-01,6,OP,0.0,79.128,78.199,74.943,74.599
2022-01-01,7,OP,0.0,89.81,88.827,82.324,81.8
2022-01-01,8,OP,20.9,84.849,83.551,75.106,74.703
2022-01-01,9,OP,87.3,52.873,52.177,52.493,52.244
2022-01-01,10,OP,91.3,38.303,38.678,38.385,38.233
2022-01-01,11,OP,85.7,16.193,17.521,32.963,32.979
2022-01-01,12,OP,81.1,12.386,12.902,26.694,26.565
2022-01-01,13,OP,81.2,14.425,14.287,25.969,25.855
2022-01-01,14,OP,85.8,13.652,13.51,28.065,27.954
2022-01-01,15,OP,90.7,14.428,14.247,31.174,31.084
2022-01-01,16,OP,81.8,35.705,35.358,53.622,53.522
2022-01-01,17,OP,16.4,77.057,76.647,81.228,80.735
2022-01-01,18,OP,0.0,103.377,102.495,90.854,90.33
2022-01-01,19,OP,0.0,92.346,90.973,90.891,90.245
2022-01-01,20,OP,0.0,91.304,90.079,87.3,86.645
2022-01-01,21,OP,0.0,80.435,79.543,81.86,81.366
2022-01-01,22,OP,0.0,80.146,79.496,78.537,78.137
2022-01-01,23,OP,0.0,78.988,78.183,75.064,74.697
2022-01-01,24,OP,0.0,74.935,74.085,65.139,64.953
2022-01-02,1,OP,0.0,65.291,64.634,65.068,64.661
2022-01-02,2,OP,0.0,68.045,67.32,62.752,62.457
2022-01-02,3,OP,0.0,64.228,63.667,62.4,62.349
2022-01-02,4,OP,0.0,62.462,61.66,62.038,62.0
2022-01-02,5,OP,0.0,63.18,62.4,64.076,63.919
2022-01-02,6,OP,0.0,65.077,64.266,72.761,72.56
2022-01-02,7,OP,0.0,100.271,98.934,74.872,74.642
2022-01-02,8,OP,20.4,79.734,78.543,70.508,70.224
2022-01-02,9,OP,85.5,57.619,56.941,51.488,51.39
2022-01-02,10,OP,89.7,31.392,32.136,38.356,38.257
2022-01-02,11,OP,84.6,19.352,20.661,28.515,31.317
2022-01-02,12,OP,80.0,18.301,19.582,25.324,26.53
2022-01-02,13,OP,80.0,20.945,22.042,25.061,24.975
2022-01-02,14,OP,84.4,14.709,16.294,25.753,25.692
2022-01-02,15,OP,88.9,25.732,26.892,29.86,29.815
2022-01-02,16,OP,80.6,58.033,57.93,51.514,51.492
2022-01-02,17,OP,16.6,96.405,96.405,75.581,75.192
2022-01-02,18,OP,0.0,100.101,98.896,90.436,89.97
2022-01-02,19,OP,0.0,95.829,94.6,87.82,87.34
2022-01-02,20,OP,0.0,91.616,90.642,86.556,85.986
2022-01-02,21,OP,0.0,84.532,83.704,82.628,82.111
2022-01-02,22,OP,0.0,83.342,82.692,75.84,75.452
2022-01-02,23,OP,0.0,72.016,71.546,70.325,69.916
2022-01-02,24,OP,0.0,68.438,67.992,67.649,67.539
2022-01-03,1,OP,0.0,64.016,63.871,65.964,65.648
2022-01-03,2,OP,0.0,64.739,64.642,65.269,65.036
2022-01-03,3,OP,0.0,63.544,63.548,64.873,64.682
2022-01-03,4,OP,0.0,63.473,63.473,64.299,64.116
2022-01-03,5,OP,0.0,67.83,67.75,66.351,66.175
2022-01-03,6,OP,0.0,86.474,86.474,77.145,76.783
2022-01-03,7,P,0.0,118.814,118.636,102.691,102.155
2022-01-03,8,P,19.7,89.522,88.849,98.615,97.891
2022-01-03,9,P,85.0,74.364,74.263,72.988,73.087
2022-01-03,10,P,89.2,60.7,60.371,58.722,59.015
2022-01-03,11,P,84.1,54.908,53.645,47.839,48.585
2022-01-03,12,P,79.5,56.095,54.811,46.97,47.473
2022-01-03,13,P,79.4,52.609,51.262,46.589,47.041
2022-01-03,14,P,83.6,54.005,52.39,44.972,45.51
2022-01-03,15,P,88.2,57.916,57.304,47.477,47.955
2022-01-03,16,P,80.0,84.503,83.649,59.273,59.41
2022-01-03,17,P,17.0,106.337,105.552,88.887,88.84
2022-01-03,18,P,0.0,105.2,105.2,118.615,118.393
2022-01-03,19,P,0.0,101.024,100.325,106.066,106.011
2022-01-03,20,P,0.0,91.122,90.621,96.689,96.578
2022-01-03,21,P,0.0,91.5,91.109,87.611,87.565
2022-01-03,22,P,0.0,75.548,75.499,76.846,77.021
2022-01-03,23,OP,0.0,74.825,75.079,73.844,73.821
2022-01-03,24,OP,0.0,62.389,62.691,66.093,66.46
2022-01-04,1,OP,0.0,56.641,56.641,53.672,53.855
2022-01-04,2,OP,0.0,54.846,55.027,51.386,51.571
2022-01-04,3,OP,0.0,54.262,54.485,50.808,51.068
2022-01-04,4,OP,0.0,54.736,54.926,50.36,50.489
2022-01-04,5,OP,0.0,56.095,56.322,51.148,51.305
2022-01-04,6,OP,0.0,64.333,64.443,59.358,59.328
2022-01-04,7,P,0.0,71.852,72.028,82.543,82.715
2022-01-04,8,P,19.7,77.572,77.172,78.328,78.402
2022-01-04,9,P,84.9,55.352,54.958,58.205,58.364
2022-01-04,10,P,89.3,44.293,44.273,48.242,48.775
2022-01-04,11,P,84.4,27.881,29.144,39.019,40.106
2022-01-04,12,P,79.6,14.522,15.838,33.679,34.527
2022-01-04,13,P,79.3,13.976,15.023,33.01,33.876
2022-01-04,14,P,83.5,18.519,19.128,34.342,35.34
2022-01-04,15,P,88.0,11.831,13.277,39.288,40.059
2022-01-04,16,P,81.0,51.372,51.352,56.047,56.46
2022-01-04,17,P,17.7,68.325,67.933,78.54,78.703
2022-01-04,18,P,0.0,92.15,91.36,92.383,92.402
2022-01-04,19,P,0.0,86.854,86.242,86.489,86.462
2022-01-04,20,P,0.0,76.502,76.227,80.094,80.069
2022-01-04,21,P,0.0,70.448,70.274,78.219,78.341
2022-01-04,22,P,0.0,60.794,60.748,69.62,69.764
2022-01-04,23,OP,0.0,54.279,54.188,60.979,60.922
2022-01-04,24,OP,0.0,50.782,50.624,58.296,58.236
2022-01-05,1,OP,0.0,40.768,40.622,51.831,51.949
2022-01-05,2,OP,0.0,38.608,38.543,49.274,49.385
2022-01-05,3,OP,0.0,46.113,46.149,48.315,48.364
2022-01-05,4,OP,0.0,47.072,47.137,47.616,47.68
2022-01-05,5,OP,0.0,46.725,46.722,48.049,48.138
2022-01-05,6,OP,0.0,50.497,50.453,55.83,55.818
2022-01-05,7,P,0.0,66.524,66.469,77.215,77.438
2022-01-05,8,P,6.0,79.64,78.888,77.441,77.409
2022-01-05,9,P,32.3,50.574,49.869,56.326,56.361
2022-01-05,10,P,24.5,40.281,39.588,46.62,47.025
2022-01-05,11,P,27.2,30.511,30.312,41.151,41.658
2022-01-05,12,P,26.8,6.537,8.254,37.45,37.627
2022-01-05,13,P,30.1,-0.293,1.639,36.038,36.324
2022-01-05,14,P,15.7,7.356,8.591,36.723,37.153
2022-01-05,15,P,9.3,32.987,33.017,41.165,41.648
2022-01-05,16,P,1.9,46.87,46.262,56.857,56.822
2022-01-05,17,P,0.0,67.009,65.961,79.995,79.538
2022-01-05,18,P,0.0,81.264,79.868,91.099,90.519
2022-01-05,19,P,0.0,71.094,70.009,84.666,84.082
2022-01-05,20,P,0.0,74.008,72.894,79.16,78.524
2022-01-05,21,P,0.0,73.984,72.823,76.053,75.541
2022-01-05,22,P,0.0,61.413,60.615,70.69,70.282
2022-01-05,23,OP,0.0,56.299,55.627,62.386,61.965
2022-01-05,24,OP,0.0,52.932,52.216,55.569,55.127
2022-01-06,1,OP,0.0,50.803,50.145,47.552,47.464
2022-01-06,2,OP,0.0,50.136,49.571,46.318,46.213
2022-01-06,3,OP,0.0,48.885,48.407,46.196,46.111
2022-01-06,4,OP,0.0,49.243,48.807,46.318,46.247
2022-01-06,5,OP,0.0,50.038,49.591,47.758,47.68
2022-01-06,6,OP,0.0,64.467,63.911,56.282,56.133
2022-01-06,7,P,0.0,77.885,77.59,72.637,72.548
2022-01-06,8,P,19.1,71.56,71.031,74.001,73.763
2022-01-06,9,P,83.1,77.323,76.888,54.601,54.401
2022-01-06,10,P,88.4,50.028,49.632,47.476,47.483
2022-01-06,11,P,83.6,47.133,45.921,38.361,38.821
2022-01-06,12,P,79.2,43.588,42.371,34.262,34.609
2022-01-06,13,P,79.0,36.092,35.106,33.851,34.077
2022-01-06,14,P,82.9,26.754,26.824,33.907,34.15
2022-01-06,15,P,87.0,37.105,36.909,37.264,37.388
2022-01-06,16,P,81.5,55.023,54.852,51.834,51.791
2022-01-06,17,P,18.7,73.544,72.536,70.069,70.227
2022-01-06,18,P,0.0,93.18,93.18,83.608,83.409
2022-01-06,19,P,0.0,79.009,78.037,74.561,74.414
2022-01-06,20,P,0.0,76.034,75.255,70.345,70.257
2022-01-06,21,P,0.0,71.849,71.139,65.588,65.447
2022-01-06,22,P,0.0,62.288,61.758,60.88,60.786
2022-01-06,23,OP,0.0,51.462,51.104,57.535,57.382
2022-01-06,24,OP,0.0,46.837,46.59,53.344,53.268
2022-01-07,1,OP,0.0,46.618,46.282,49.667,49.631
2022-01-07,2,OP,0.0,47.291,47.003,47.922,47.868
2022-01-07,3,OP,0.0,46.491,46.227,45.63,45.564
2022-01-07,4,OP,0.0,46.974,46.755,44.932,44.895
2022-01-07,5,OP,0.0,48.81,48.675,44.77,44.71
2022-01-07,6,OP,0.0,53.777,53.669,52.38,52.293
2022-01-07,7,P,0.0,63.779,63.764,65.0,65.0
2022-01-07,8,P,7.0,62.872,64.091,60.753,60.62
2022-01-07,9,P,45.0,59.116,59.703,50.5,50.177
2022-01-07,10,P,31.3,40.829,40.363,45.279,45.055
2022-01-07,11,P,72.3,37.101,36.203,38.417,38.362
2022-01-07,12,P,77.2,33.585,32.455,32.196,31.951
2022-01-07,13,P,77.2,32.73,31.928,32.054,32.081
2022-01-07,14,P,81.1,28.369,27.777,30.1,30.402
2022-01-07,15,P,85.0,44.715,44.603,37.915,37.769
2022-01-07,16,P,79.5,66.8,67.195,47.01,46.996
2022-01-07,17,P,18.3,68.775,68.775,58.948,59.083
2022-01-07,18,P,0.0,71.241,71.241,69.426,69.571
2022-01-07,19,P,0.0,57.329,57.334,65.016,65.125
2022-01-07,20,P,0.0,50.807,50.809,60.285,60.36
2022-01-07,21,P,0.0,48.686,48.668,58.309,58.394
2022-01-07,22,P,0.0,48.411,48.492,55.564,55.651
2022-01-07,23,OP,0.0,46.999,46.999,52.714,52.736
2022-01-07,24,OP,0.0,40.424,40.493,51.497,51.3
2022-01-08,1,OP,0.0,41.385,41.339,43.6,43.586
2022-01-08,2,OP,0.0,38.132,38.095,41.907,41.825
2022-01-08,3,OP,0.0,36.538,36.528,42.157,42.087
2022-01-08,4,OP,0.0,40.523,40.409,41.864,41.756
2022-01-08,5,OP,0.0,43.573,43.362,41.824,41.72
2022-01-08,6,OP,0.0,44.588,44.445,44.154,44.013
2022-01-08,7,P,0.0,47.706,47.674,59.388,57.749
2022-01-08,8,P,7.2,47.123,46.922,60.877,59.02
2022-01-08,9,P,55.5,36.519,36.297,47.127,46.1
2022-01-08,10,P,69.1,27.928,27.598,39.564,39.362
2022-01-08,11,P,73.1,13.594,14.221,36.43,36.089
2022-01-08,12,P,63.2,26.144,25.852,29.971,29.884
2022-01-08,13,P,62.3,22.981,22.685,26.192,25.867
2022-01-08,14,P,45.1,20.441,20.21,23.549,23.298
2022-01-08,15,P,39.5,22.118,21.885,25.711,25.681
2022-01-08,16,P,35.6,43.483,43.264,40.327,40.289
2022-01-08,17,P,3.4,70.595,70.275,60.841,60.754
2022-01-08,18,P,0.0,71.288,70.84,73.905,73.669
2022-01-08,19,P,0.0,67.575,67.071,74.364,73.942
2022-01-08,20,P,0.0,55.926,55.659,65.384,64.981
2022-01-08,21,P,0.0,53.044,52.805,62.494,62.494
2022-01-08,22,P,0.0,51.048,50.836,58.259,58.015
2022-01-08,23,OP,0.0,49.43,49.229,53.335,53.106
2022-01-08,24,OP,0.0,43.124,42.922,47.182,47.095
2022-01-09,1,OP,0.0,44.325,44.111,45.424,45.265
2022-01-09,2,OP,0.0,43.155,42.874,46.117,45.927
2022-01-09,3,OP,0.0,43.702,43.354,44.983,44.779
2022-01-09,4,OP,0.0,45.14,44.77,45.806,45.612
2022-01-09,5,OP,0.0,45.498,45.032,46.077,45.873
2022-01-09,6,OP,0.0,48.212,47.734,49.668,49.438
2022-01-09,7,OP,0.0,53.841,53.448,56.873,56.698
2022-01-09,8,OP,18.9,50.967,50.784,51.924,51.698
2022-01-09,9,OP,82.6,37.715,37.469,34.891,35.269
2022-01-09,10,OP,87.8,16.753,17.584,12.922,14.483
2022-01-09,11,OP,83.1,0.983,2.394,7.291,9.021
2022-01-09,12,OP,78.7,2.961,3.755,4.395,5.926
2022-01-09,13,OP,78.4,3.271,3.274,4.371,5.73
2022-01-09,14,OP,80.0,-0.01,-0.01,6.214,7.51
2022-01-09,15,OP,64.4,9.113,9.113,9.169,10.253
2022-01-09,16,OP,51.4,28.326,28.368,37.854,37.715
2022-01-09,17,OP,20.2,53.358,53.348,60.188,59.958
2022-01-09,18,OP,0.0,73.107,72.829,73.878,73.372
2022-01-09,19,OP,0.0,62.953,62.72,71.738,71.263
2022-01-09,20,OP,0.0,59.478,59.291,62.551,62.061
2022-01-09,21,OP,0.0,59.872,59.636,60.66,60.66
2022-01-09,22,OP,0.0,60.015,59.821,56.54,56.54
2022-01-09,23,OP,0.0,55.967,55.721,51.257,50.984
2022-01-09,24,OP,0.0,48.508,48.166,49.39,49.157
2022-01-10,1,OP,0.0,48.117,47.769,47.98,47.749
2022-01-10,2,OP,0.0,45.4,45.121,47.295,47.112
2022-01-10,3,OP,0.0,44.334,44.063,46.979,46.749
2022-01-10,4,OP,0.0,44.426,44.426,46.713,46.518
2022-01-10,5,OP,0.0,52.778,52.471,49.327,49.171
2022-01-10,6,OP,0.0,55.847,55.585,54.852,54.521
2022-01-10,7,P,0.0,77.203,76.646,76.153,75.88
2022-01-10,8,P,20.3,86.784,85.942,80.836,80.267
2022-01-10,9,P,85.8,82.78,81.55,57.622,57.319
2022-01-10,10,P,90.4,48.704,47.789,51.101,50.723
2022-01-10,11,P,85.6,49.011,48.2,46.988,46.473
2022-01-10,12,P,80.9,45.91,45.295,44.564,44.118
2022-01-10,13,P,80.5,38.528,38.112,43.548,43.083
2022-01-10,14,P,84.5,30.405,30.222,42.139,41.786
2022-01-10,15,P,88.9,38.179,37.98,45.839,45.638
2022-01-10,16,P,84.6,40.765,40.715,56.326,56.326
2022-01-10,17,P,22.3,61.199,60.889,73.442,73.185
2022-01-10,18,P,0.0,87.835,87.179,91.0,91.0
2022-01-10,19,P,0.0,85.939,85.292,83.325,83.325
2022-01-10,20,P,0.0,69.631,69.128,75.41,75.41
2022-01-10,21,P,0.0,64.435,63.889,69.2,69.2
2022-01-10,22,P,0.0,59.548,59.118,62.105,61.797
2022-01-10,23,OP,0.0,56.615,56.169,58.15,57.822
2022-01-10,24,OP,0.0,50.453,50.136,52.683,52.291
2022-01-11,1,OP,0.0,46.113,45.7,45.954,45.78
2022-01-11,2,OP,0.0,44.353,43.92,45.481,45.323
2022-01-11,3,OP,0.0,43.295,42.879,44.644,44.493
2022-01-11,4,OP,0.0,42.994,42.604,44.611,44.438
2022-01-11,5,OP,0.0,44.728,44.352,45.712,45.548
2022-01-11,6,OP,0.0,52.356,51.975,52.034,51.826
2022-01-11,7,P,0.0,59.243,58.878,68.102,62.775
2022-01-11,8,P,8.6,64.433,63.787,76.113,69.532
2022-01-11,9,P,46.2,44.56,44.055,54.955,47.456
2022-01-11,10,P,61.7,33.564,32.843,42.403,35.0
2022-01-11,11,P,38.2,26.123,25.431,37.523,28.825
2022-01-11,12,P,51.0,22.888,22.127,33.898,26.29
2022-01-11,13,P,35.1,15.555,15.156,31.939,24.186
2022-01-11,14,P,47.1,6.367,6.751,34.669,26.007
2022-01-11,15,P,68.2,23.576,23.043,38.027,29.25
2022-01-11,16,P,52.1,33.117,32.931,50.152,41.786
2022-01-11,17,P,8.0,60.552,60.015,67.668,67.128
2022-01-11,18,P,0.0,67.744,67.068,82.361,81.598
2022-01-11,19,P,0.0,68.883,68.201,73.669,72.763
2022-01-11,20,P,0.0,59.8,59.394,68.892,68.672
2022-01-11,21,P,0.0,55.426,54.969,64.167,63.95
2022-01-11,22,P,0.0,53.708,53.33,59.877,59.669
2022-01-11,23,OP,0.0,50.559,50.115,53.518,53.152
2022-01-11,24,OP,0.0,46.033,45.731,49.934,49.546
2022-01-12,1,OP,0.0,45.251,44.9,45.905,45.679
2022-01-12,2,OP,0.0,43.905,43.632,45.306,45.12
2022-01-12,3,OP,0.0,42.824,42.59,44.598,44.41
2022-01-12,4,OP,0.0,43.236,43.163,44.47,44.233
2022-01-12,5,OP,0.0,46.125,45.904,46.129,46.007
2022-01-12,6,OP,0.0,54.464,54.371,55.486,55.384
2022-01-12,7,P,0.0,65.903,65.732,67.245,67.1
2022-01-12,8,P,2.8,75.739,76.944,70.36,70.06
2022-01-12,9,P,42.6,52.904,54.378,50.481,50.112
2022-01-12,10,P,25.3,46.898,48.652,39.105,38.445
2022-01-12,11,P,18.8,44.197,46.569,36.653,35.826
2022-01-12,12,P,10.1,43.189,45.706,31.768,31.665
2022-01-12,13,P,29.3,43.38,44.744,31.426,30.699
2022-01-12,14,P,37.9,43.301,45.124,33.155,32.892
2022-01-12,15,P,22.5,46.253,48.616,39.382,38.734
2022-01-12,16,P,44.2,69.31,71.928,48.633,48.248
2022-01-12,17,P,14.4,61.502,61.17,65.815,65.795
2022-01-12,18,P,0.0,68.09,67.781,80.471,80.139
2022-01-12,19,P,0.0,71.607,71.163,74.419,74.057
2022-01-12,20,P,0.0,63.103,62.807,69.128,68.786
2022-01-12,21,P,0.0,58.692,58.355,64.11,63.84
2022-01-12,22,P,0.0,51.772,51.505,58.618,58.372
2022-01-12,23,OP,0.0,49.465,48.979,54.127,53.706
2022-01-12,24,OP,0.0,46.015,45.608,50.219,49.87
2022-01-13,1,OP,0.0,45.994,45.6,47.267,47.02
2022-01-13,2,OP,0.0,45.233,44.939,46.941,46.715
2022-01-13,3,OP,0.0,45.777,45.47,45.657,45.438
2022-01-13,4,OP,0.0,45.858,45.563,46.169,45.953
2022-01-13,5,OP,0.0,48.326,48.03,47.389,47.171
2022-01-13,6,OP,0.0,62.993,62.663,55.741,55.593
2022-01-13,7,P,0.0,64.417,64.041,67.052,66.867
2022-01-13,8,P,19.2,66.856,66.164,75.116,74.773
2022-01-13,9,P,83.1,68.258,67.467,59.073,58.74
2022-01-13,10,P,89.7,55.822,54.883,51.296,50.959
2022-01-13,11,P,85.4,49.729,48.358,48.007,47.671
2022-01-13,12,P,73.1,46.013,44.262,45.365,45.104
2022-01-13,13,P,62.5,40.653,39.834,44.955,44.673
2022-01-13,14,P,57.3,45.097,43.821,45.067,44.87
2022-01-13,15,P,84.2,49.5,48.991,46.938,46.772
2022-01-13,16,P,49.1,58.532,58.118,52.902,52.765
2022-01-13,17,P,3.6,73.015,72.582,66.037,65.976
2022-01-13,18,P,0.0,70.77,70.339,78.995,78.773
2022-01-13,19,P,0.0,67.972,67.573,72.285,71.992
2022-01-13,20,P,0.0,63.347,63.065,66.54,66.272
2022-01-13,21,P,0.0,60.264,60.033,61.48,61.29
2022-01-13,22,P,0.0,50.264,50.037,56.105,55.92
2022-01-13,23,OP,0.0,45.213,44.987,51.7,51.499
2022-01-13,24,OP,0.0,42.6,42.366,49.658,49.398
2022-01-14,1,OP,0.0,36.753,36.653,46.142,46.032
2022-01-14,2,OP,0.0,35.322,35.243,45.708,45.557
2022-01-14,3,OP,0.0,36.519,36.375,44.449,44.353
2022-01-14,4,OP,0.0,33.601,33.422,45.502,45.356
2022-01-14,5,OP,0.0,44.655,44.365,46.732,46.636
2022-01-14,6,OP,0.0,48.158,47.784,52.951,52.75
2022-01-14,7,P,0.0,58.441,57.911,62.235,62.03
2022-01-14,8,P,0.0,59.317,58.496,68.173,67.792
2022-01-14,9,P,5.0,43.554,43.049,51.653,51.344
2022-01-14,10,P,7.9,36.629,35.939,46.014,45.795
2022-01-14,11,P,7.4,25.496,24.456,42.132,41.953
2022-01-14,12,P,10.5,18.152,17.392,38.435,38.247
2022-01-14,13,P,15.6,19.508,18.737,36.222,36.13
2022-01-14,14,P,7.7,14.3,13.892,36.235,36.154
2022-01-14,15,P,5.9,17.56,16.973,38.956,38.895
2022-01-14,16,P,23.5,35.467,35.314,47.094,46.942
2022-01-14,17,P,0.6,61.28,61.006,60.41,60.254
2022-01-14,18,P,0.0,62.706,62.296,72.465,72.082
2022-01-14,19,P,0.0,68.945,67.614,67.683,67.319
2022-01-14,20,P,0.0,61.774,59.412,61.15,60.809
2022-01-14,21,P,0.0,54.982,54.498,57.534,57.196
2022-01-14,22,P,0.0,54.602,54.099,53.664,53.454
2022-01-14,23,OP,0.0,48.526,48.044,51.562,51.34
2022-01-14,24,OP,0.0,47.21,46.752,50.129,50.015
2022-01-15,1,OP,0.0,51.306,50.911,45.509,45.271
2022-01-15,2,OP,0.0,49.188,48.881,44.889,44.645
2022-01-15,3,OP,0.0,45.456,45.184,43.622,43.426
2022-01-15,4,OP,0.0,45.826,45.526,44.515,44.277
2022-01-15,5,OP,0.0,47.791,47.421,46.37,46.123
2022-01-15,6,OP,0.0,50.046,49.761,49.605,49.356
2022-01-15,7,P,0.0,51.423,51.364,57.583,57.34
2022-01-15,8,P,5.7,52.295,51.875,57.91,57.593
2022-01-15,9,P,17.9,50.227,49.805,50.604,50.378
2022-01-15,10,P,29.1,47.984,47.513,46.079,45.887
2022-01-15,11,P,42.7,49.244,48.706,42.639,42.519
2022-01-15,12,P,32.4,45.621,45.164,41.757,41.615
2022-01-15,13,P,28.3,43.706,43.351,39.981,39.856
2022-01-15,14,P,8.5,45.475,45.062,39.358,39.194
2022-01-15,15,P,3.3,54.963,54.383,41.271,41.092
2022-01-15,16,P,7.2,54.604,54.222,50.126,49.956
2022-01-15,17,P,1.8,70.618,70.114,58.642,58.51
2022-01-15,18,P,0.0,66.634,65.985,71.346,71.126
2022-01-15,19,P,0.0,66.569,65.979,71.178,70.827
2022-01-15,20,P,0.0,65.457,64.906,62.313,62.019
2022-01-15,21,P,0.0,65.116,64.546,58.0,58.0
2022-01-15,22,P,0.0,61.072,60.56,54.977,54.78
2022-01-15,23,OP,0.0,57.077,56.532,52.827,52.708
2022-01-15,24,OP,0.0,52.882,52.363,50.956,51.018
2022-01-16,1,OP,0.0,47.498,47.11,50.664,50.355
2022-01-16,2,OP,0.0,46.525,46.146,47.548,47.264
2022-01-16,3,OP,0.0,45.896,45.498,46.594,46.335
2022-01-16,4,OP,0.0,46.064,45.691,46.821,46.555
2022-01-16,5,OP,0.0,48.646,48.343,46.889,46.642
2022-01-16,6,OP,0.0,48.673,48.307,49.528,49.231
2022-01-16,7,OP,0.0,50.406,50.084,54.749,54.461
2022-01-16,8,OP,20.2,45.479,45.2,51.869,51.539
2022-01-16,9,OP,84.3,37.457,37.15,41.869,41.72
2022-01-16,10,OP,90.4,30.105,29.895,27.923,28.39
2022-01-16,11,OP,43.9,26.141,25.998,17.251,18.196
2022-01-16,12,OP,50.1,23.611,23.532,17.809,18.417
2022-01-16,13,OP,45.1,26.661,26.559,19.439,19.853
2022-01-16,14,OP,33.2,24.493,24.418,21.265,21.351
2022-01-16,15,OP,24.0,36.902,36.731,27.434,27.327
2022-01-16,16,OP,14.7,58.709,58.664,41.633,41.594
2022-01-16,17,OP,3.4,61.906,61.566,60.337,59.99
2022-01-16,18,OP,0.0,67.366,66.864,71.513,70.957
2022-01-16,19,OP,0.0,71.365,70.788,72.121,71.44
2022-01-16,20,OP,0.0,65.546,65.081,63.044,62.562
2022-01-16,21,OP,0.0,60.331,59.93,61.452,61.003
2022-01-16,22,OP,0.0,58.725,58.268,55.936,55.563
2022-01-16,23,OP,0.0,50.259,49.867,53.78,53.366
2022-01-16,24,OP,0.0,49.651,49.274,49.79,49.519
2022-01-17,1,OP,0.0,48.445,48.161,50.332,50.155
2022-01-17,2,OP,0.0,47.172,46.834,47.628,47.422
2022-01-17,3,OP,0.0,47.063,46.745,46.891,46.858
2022-01-17,4,OP,0.0,48.735,48.346,46.767,46.777
2022-01-17,5,OP,0.0,51.589,51.247,48.071,48.12
2022-01-17,6,OP,0.0,59.264,58.96,51.505,51.59
2022-01-17,7,P,0.0,69.479,69.14,60.2,60.286
2022-01-17,8,P,14.5,74.284,73.713,59.702,59.665
2022-01-17,9,P,6.5,59.771,59.14,51.478,51.3
2022-01-17,10,P,8.5,44.363,43.289,45.862,45.445
2022-01-17,11,P,12.4,43.204,41.896,43.573,42.853
2022-01-17,12,P,19.3,41.563,40.007,41.67,40.964
2022-01-17,13,P,17.6,36.15,34.824,41.579,40.905
2022-01-17,14,P,13.2,36.822,35.682,41.769,41.295
2022-01-17,15,P,10.0,44.201,42.705,43.494,43.211
2022-01-17,16,P,2.8,57.718,56.934,49.018,48.896
2022-01-17,17,P,2.9,62.548,61.934,61.916,61.979
2022-01-17,18,P,0.0,74.778,73.889,76.36,76.21
2022-01-17,19,P,0.0,71.789,71.155,71.088,70.963
2022-01-17,20,P,0.0,65.585,65.131,64.606,64.493
2022-01-17,21,P,0.0,61.191,60.258,60.282,60.177
2022-01-17,22,P,0.0,51.973,51.618,55.024,54.979
2022-01-17,23,OP,0.0,48.244,48.1,52.316,52.386
2022-01-17,24,OP,0.0,44.005,43.962,49.549,49.62
2022-01-18,1,OP,0.0,41.87,41.712,48.285,48.17
2022-01-18,2,OP,0.0,41.821,41.704,46.768,46.677
2022-01-18,3,OP,0.0,41.311,41.249,45.518,45.462
2022-01-18,4,OP,0.0,40.816,40.857,45.122,45.094
2022-01-18,5,OP,0.0,43.884,43.883,45.412,45.422
2022-01-18,6,OP,0.0,46.464,46.498,51.571,51.684
2022-01-18,7,P,0.0,56.495,56.529,66.513,66.673
2022-01-18,8,P,20.5,72.857,72.651,68.013,68.085
2022-01-18,9,P,70.1,40.801,40.798,51.89,52.014
2022-01-18,10,P,31.6,32.731,32.775,44.987,44.842
2022-01-18,11,P,44.5,31.475,30.653,40.055,39.771
2022-01-18,12,P,66.2,28.657,27.995,36.171,35.837
2022-01-18,13,P,80.5,26.031,25.39,34.013,33.78
2022-01-18,14,P,83.9,23.829,23.31,31.822,31.787
2022-01-18,15,P,87.7,28.804,28.73,33.671,33.841
2022-01-18,16,P,84.1,35.084,35.395,43.625,44.03
2022-01-18,17,P,25.1,56.82,57.001,59.592,60.057
2022-01-18,18,P,0.0,52.628,52.793,73.8,74.279
2022-01-18,19,P,0.0,49.887,50.014,72.481,72.904
2022-01-18,20,P,0.0,47.124,47.264,65.399,65.664
2022-01-18,21,P,0.0,49.109,49.209,61.778,62.002
2022-01-18,22,P,0.0,46.799,46.869,56.601,56.835
2022-01-18,23,OP,0.0,44.234,44.343,54.208,54.481
2022-01-18,24,OP,0.0,40.083,40.379,51.588,51.822
2022-01-19,1,OP,0.0,44.921,45.019,45.684,45.817
2022-01-19,2,OP,0.0,44.268,44.428,45.749,45.862
2022-01-19,3,OP,0.0,44.133,44.387,45.036,45.162
2022-01-19,4,OP,0.0,41.816,42.072,44.529,44.626
2022-01-19,5,OP,0.0,44.889,45.045,46.04,46.164
2022-01-19,6,OP,0.0,49.753,49.757,50.539,50.66
2022-01-19,7,P,0.0,58.104,58.1,69.469,69.613
2022-01-19,8,P,14.5,55.994,55.751,71.144,71.166
2022-01-19,9,P,80.2,49.97,49.452,48.525,48.385
2022-01-19,10,P,90.0,37.855,36.986,42.799,42.457
2022-01-19,11,P,86.8,38.998,37.564,38.7,38.179
