year,month,asset,market,expected_mwh,peak_mwh,off_mwh,peak_pct,off_pct
2026,1,Mantero,MISO,13214.966666666667,6400.666666666667,6814.3,0.4843498154869857,0.5156501845130143
2026,2,Mantero,MISO,17166.305882352943,8628.611764705882,8537.69411764706,0.5026481424623886,0.4973518575376113
2026,3,Mantero,MISO,18286.86666666667,8339.233333333334,9947.633333333333,0.4560230839618961,0.5439769160381038
2026,4,Mantero,MISO,10022.5,4912.5,5110.0,0.4901471688700424,0.5098528311299576
2026,5,Mantero,MISO,16316.666666666666,7919.266666666666,8397.4,0.48534831460674155,0.5146516853932585
2026,6,Mantero,MISO,15503.233333333332,6699.199999999999,8804.033333333333,0.4321163112211001,0.5678836887788999
2026,7,Mantero,MISO,13304.399999999998,4836.233333333334,8468.166666666666,0.36350630868985706,0.6364936913101431
2026,8,Mantero,MISO,13593.266666666666,5762.066666666667,7831.199999999999,0.42389124027091846,0.5761087597290815
2026,9,Mantero,MISO,11680.899999999998,6189.599999999999,5491.299999999999,0.5298906762321397,0.4701093237678604
2026,10,Mantero,MISO,14958.633333333335,7494.700000000001,7463.933333333335,0.5010283916311428,0.4989716083688573
2026,11,Mantero,MISO,14828.633333333333,7558.833333333333,7269.8,0.5097457846193962,0.49025421538060376
2026,12,Mantero,MISO,16757.566666666666,7797.466666666667,8960.1,0.46531019817913105,0.534689801820869
2027,1,Mantero,MISO,13214.966666666667,6400.666666666667,6814.3,0.4843498154869857,0.5156501845130143
2027,2,Mantero,MISO,17166.305882352943,8628.611764705882,8537.69411764706,0.5026481424623886,0.4973518575376113
2027,3,Mantero,MISO,18286.86666666667,8339.233333333334,9947.633333333333,0.4560230839618961,0.5439769160381038
2027,4,Mantero,MISO,10022.5,4912.5,5110.0,0.4901471688700424,0.5098528311299576
2027,5,Mantero,MISO,16316.666666666666,7919.266666666666,8397.4,0.48534831460674155,0.5146516853932585
2027,6,Mantero,MISO,15503.233333333332,6699.199999999999,8804.033333333333,0.4321163112211001,0.5678836887788999
2027,7,Mantero,MISO,13304.399999999998,4836.233333333334,8468.166666666666,0.36350630868985706,0.6364936913101431
2027,8,Mantero,MISO,13593.266666666666,5762.066666666667,7831.199999999999,0.42389124027091846,0.5761087597290815
2027,9,Mantero,MISO,11680.899999999998,6189.599999999999,5491.299999999999,0.5298906762321397,0.4701093237678604
2027,10,Mantero,MISO,14958.633333333335,7494.700000000001,7463.933333333335,0.5010283916311428,0.4989716083688573
2027,11,Mantero,MISO,14828.633333333333,7558.833333333333,7269.8,0.5097457846193962,0.49025421538060376
2027,12,Mantero,MISO,16757.566666666666,7797.466666666667,8960.1,0.46531019817913105,0.534689801820869
2028,1,Mantero,MISO,13214.966666666667,6400.666666666667,6814.3,0.4843498154869857,0.5156501845130143
2028,2,Mantero,MISO,17166.305882352943,8628.611764705882,8537.69411764706,0.5026481424623886,0.4973518575376113
2028,3,Mantero,MISO,18286.86666666667,8339.233333333334,9947.633333333333,0.4560230839618961,0.5439769160381038
2028,4,Mantero,MISO,10022.5,4912.5,5110.0,0.4901471688700424,0.5098528311299576
2028,5,Mantero,MISO,16316.666666666666,7919.266666666666,8397.4,0.48534831460674155,0.5146516853932585
2028,6,Mantero,MISO,15503.233333333332,6699.199999999999,8804.033333333333,0.4321163112211001,0.5678836887788999
2028,7,Mantero,MISO,13304.399999999998,4836.233333333334,8468.166666666666,0.36350630868985706,0.6364936913101431
2028,8,Mantero,MISO,13593.266666666666,5762.066666666667,7831.199999999999,0.42389124027091846,0.5761087597290815
2028,9,Mantero,MISO,11680.899999999998,6189.599999999999,5491.299999999999,0.5298906762321397,0.4701093237678604
2028,10,Mantero,MISO,14958.633333333335,7494.700000000001,7463.933333333335,0.5010283916311428,0.4989716083688573
2028,11,Mantero,MISO,14828.633333333333,7558.833333333333,7269.8,0.5097457846193962,0.49025421538060376
2028,12,Mantero,MISO,16757.566666666666,7797.466666666667,8960.1,0.46531019817913105,0.534689801820869
2029,1,Mantero,MISO,13214.966666666667,6400.666666666667,6814.3,0.4843498154869857,0.5156501845130143
2029,2,Mantero,MISO,17166.305882352943,8628.611764705882,8537.69411764706,0.5026481424623886,0.4973518575376113
2029,3,Mantero,MISO,18286.86666666667,8339.233333333334,9947.633333333333,0.4560230839618961,0.5439769160381038
2029,4,Mantero,MISO,10022.5,4912.5,5110.0,0.4901471688700424,0.5098528311299576
2029,5,Mantero,MISO,16316.666666666666,7919.266666666666,8397.4,0.48534831460674155,0.5146516853932585
2029,6,Mantero,MISO,15503.233333333332,6699.199999999999,8804.033333333333,0.4321163112211001,0.5678836887788999
2029,7,Mantero,MISO,13304.399999999998,4836.233333333334,8468.166666666666,0.36350630868985706,0.6364936913101431
2029,8,Mantero,MISO,13593.266666666666,5762.066666666667,7831.199999999999,0.42389124027091846,0.5761087597290815
2029,9,Mantero,MISO,11680.899999999998,6189.599999999999,5491.299999999999,0.5298906762321397,0.4701093237678604
2029,10,Mantero,MISO,14958.633333333335,7494.700000000001,7463.933333333335,0.5010283916311428,0.4989716083688573
2029,11,Mantero,MISO,14828.633333333333,7558.833333333333,7269.8,0.5097457846193962,0.49025421538060376
2029,12,Mantero,MISO,16757.566666666666,7797.466666666667,8960.1,0.46531019817913105,0.534689801820869
2030,1,Mantero,MISO,13214.966666666667,6400.666666666667,6814.3,0.4843498154869857,0.5156501845130143
2030,2,Mantero,MISO,17166.305882352943,8628.611764705882,8537.69411764706,0.5026481424623886,0.4973518575376113
2030,3,Mantero,MISO,18286.86666666667,8339.233333333334,9947.633333333333,0.4560230839618961,0.5439769160381038
2030,4,Mantero,MISO,10022.5,4912.5,5110.0,0.4901471688700424,0.5098528311299576
2030,5,Mantero,MISO,16316.666666666666,7919.266666666666,8397.4,0.48534831460674155,0.5146516853932585
2030,6,Mantero,MISO,15503.233333333332,6699.199999999999,8804.033333333333,0.4321163112211001,0.5678836887788999
2030,7,Mantero,MISO,13304.399999999998,4836.233333333334,8468.166666666666,0.36350630868985706,0.6364936913101431
2030,8,Mantero,MISO,13593.266666666666,5762.066666666667,7831.199999999999,0.42389124027091846,0.5761087597290815
2030,9,Mantero,MISO,11680.899999999998,6189.599999999999,5491.299999999999,0.5298906762321397,0.4701093237678604
2030,10,Mantero,MISO,14958.633333333335,7494.700000000001,7463.933333333335,0.5010283916311428,0.4989716083688573
2030,11,Mantero,MISO,14828.633333333333,7558.833333333333,7269.8,0.5097457846193962,0.49025421538060376
2030,12,Mantero,MISO,16757.566666666666,7797.466666666667,8960.1,0.46531019817913105,0.534689801820869
2026,1,Howling_Gale,CAISO,18568.766666666666,13273.566666666668,5295.200000000001,0.7148329722131967,0.2851670277868033
2026,2,Howling_Gale,CAISO,21780.672941176468,15748.78117647059,6031.891764705882,0.7230621945889212,0.276937805411079
2026,3,Howling_Gale,CAISO,26824.62126514132,19528.381157469717,7296.240107671601,0.7280021203075442,0.27199787969245587
2026,4,Howling_Gale,CAISO,30755.233333333334,21281.4,9473.833333333334,0.691960284265984,0.308039715734016
2026,5,Howling_Gale,CAISO,34980.333333333336,24874.300000000003,10106.033333333335,0.7110938527362994,0.28890614726370056
2026,6,Howling_Gale,CAISO,35021.53333333333,24441.1,10580.43333333333,0.6978877757113242,0.3021122242886757
2026,7,Howling_Gale,CAISO,35541.933333333334,24233.533333333336,11308.399999999998,0.6818293508700521,0.31817064912994786
